step,reward,success,latency_ms,eef_x,eef_y,eef_z,nut_x,nut_y,nut_z,eef_nut_distance,action_dx,action_dy,action_dz,action_rx,action_ry,action_rz,action_gripper
181,0.028556365165562505,0,1.407458000016959,0.026920766890084123,0.07289030999860933,0.8418450420536508,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.13841217846338658,0.2748579978942871,0.18593701720237732,0.32691827416419983,-0.02452707290649414,0.041536107659339905,-0.03064224123954773,0.9999964237213135
182,0.028226623927223016,0,1.0140070000090873,0.028983198324167986,0.07483728606555527,0.8455252015224038,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.13944449843695522,0.35784459114074707,0.17745806276798248,0.4144604802131653,-0.021856248378753662,0.05383547767996788,-0.040926188230514526,0.9999993443489075
183,0.027406647670287488,0,0.8078030000149283,0.03190467356382754,0.07684728901163072,0.8502003475231,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.14145783519909094,0.430324912071228,0.16215480864048004,0.4828823208808899,-0.017739443108439445,0.06483713537454605,-0.05087649077177048,0.9999998211860657
184,0.02607956000738363,0,0.8893469999975423,0.035636640557566254,0.0788821349961527,0.855709910399435,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1445107707768839,0.49315547943115234,0.14204296469688416,0.5371343493461609,-0.011249888688325882,0.07487408071756363,-0.05852990597486496,0.9999999403953552
185,0.02430210545784868,0,1.1638130000051206,0.04005438149793415,0.08083234360412613,0.8618146891492562,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1485852929723472,0.5196760296821594,0.11851826310157776,0.5556175708770752,-0.00630591856315732,0.07765062898397446,-0.06082046031951904,0.9999999403953552
186,0.02222458327574972,0,0.9546510000006947,0.044961041913294586,0.08259435912910867,0.8682271568534229,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.15352928280308945,0.5172276496887207,0.10105063021183014,0.5483915209770203,-0.003690151497721672,0.07516215741634369,-0.05985238403081894,0.9999999403953552
187,0.02003526880245604,0,1.1081680000017968,0.05014886085739753,0.08413164423407295,0.8746989297635444,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1591023130910715,0.49462664127349854,0.08601564168930054,0.5230454206466675,-0.002253442071378231,0.06900272518396378,-0.05587340518832207,0.9999998211860657
188,0.017898151459258493,0,0.9268039999881239,0.05541312589944948,0.0854367863211341,0.8810516361171035,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.16503754231836143,0.45926228165626526,0.06723818182945251,0.49019667506217957,-0.0005521373241208494,0.06194780021905899,-0.0493321493268013,0.9999992847442627
189,0.015923923493745353,0,0.8897880000233727,0.06058739332139344,0.08649992732262832,0.8871332320567609,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1710939730304759,0.4174254834651947,0.047183699905872345,0.4470522403717041,0.002217221073806286,0.054927270859479904,-0.04529798403382301,0.9999967813491821
190,0.014170500880051597,0,1.0885140000027604,0.06555820394964822,0.08731627231045186,0.8928141680487867,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.17707627657722633,0.3701470196247101,0.028593704104423523,0.3976614773273468,0.004517892375588417,0.04631277918815613,-0.04146973788738251,0.9999851584434509
191,0.012972223000039819,0,0.9240649999924244,0.0692776387537804,0.08705311056330216,0.8962946937516754,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18164447084308738,0.03458702936768532,-0.20460017025470734,-0.00975014641880989,0.02387804538011551,-0.002855721628293395,-0.03750334680080414,0.93902987241745
192,0.012228748983403925,0,0.8699619999958941,0.0717531989917723,0.08575740691201543,0.8977580733667988,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18476567820216186,-0.015899667516350746,-0.2236102819442749,-0.04262096807360649,0.026327431201934814,-0.007222001440823078,-0.02315608784556389,0.8087911605834961
193,0.011696568087808445,0,0.8713269999987006,0.07347047306885071,0.08392484236823272,0.8984392140857126,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18713153764309523,-0.04872031882405281,-0.23022621870040894,-0.06464677304029465,0.02709023468196392,-0.009560796432197094,-0.015586390160024166,0.6609280705451965
194,0.011308518728173523,0,0.9472330000050988,0.07457527290511176,0.08172894512096905,0.8986218135450368,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18892345745090466,-0.07397782057523727,-0.23154810070991516,-0.08405064791440964,0.027309641242027283,-0.011526543647050858,-0.01041907537728548,0.5257174968719482
195,0.011033407501750792,0,1.0762429999999767,0.07516007749197866,0.07929869412207158,0.8984047170515105,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1902257027037358,-0.09313274174928665,-0.2290850579738617,-0.09971026331186295,0.027057785540819168,-0.01287250965833664,-0.007256896235048771,0.4278663992881775
196,0.010851649630410598,0,0.8804010000176277,0.07529263427619835,0.07672983373261072,0.8978433791278246,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1910951726139854,-0.10872022062540054,-0.2243930846452713,-0.11364394426345825,0.026327747851610184,-0.013702678494155407,-0.005080637522041798,0.37435632944107056
197,0.010746518360977309,0,1.3698170000111531,0.07504216980027749,0.07409548322308473,0.8969841734225791,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19159196253025496,-0.12030211091041565,-0.21763485670089722,-0.12535573542118073,0.02529098652303219,-0.01415176410228014,-0.004363723564893007,0.3711899518966675
198,0.010700443522154025,0,1.042430000012473,0.074486289955901,0.07145442501834776,0.8958892813543079,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19179052580306938,-0.12799346446990967,-0.20901763439178467,-0.1346103549003601,0.024057161062955856,-0.014284552074968815,-0.0050231278873980045,0.41393014788627625
199,0.010700798798959977,0,0.8797119999996994,0.0736920263972442,0.06885122718906383,0.8945985002669637,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19175007641377675,-0.1324382722377777,-0.1990949958562851,-0.14184914529323578,0.022700786590576172,-0.014100752770900726,-0.0067795948125422,0.48799556493759155
200,0.010739242095078306,0,0.9916879999991579,0.07270913123763767,0.06631971722187416,0.8931406773283369,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1915125146981363,-0.13368505239486694,-0.18824812769889832,-0.14688178896903992,0.021220408380031586,-0.013520373962819576,-0.009396309964358807,0.5809774994850159
201,0.010531028294332945,0,0.9417279999865968,0.07288347522070485,0.06491821514153753,0.8936364009924992,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19243115649806414,0.22977975010871887,0.07374805957078934,0.27786314487457275,0.0035263935569673777,0.03286270052194595,-0.025803498923778534,0.9998251795768738
202,0.010135553071066228,0,1.072712999985015,0.0740385384918454,0.06461994967663882,0.8958953799801181,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19428294789280884,0.23088853061199188,0.07633518427610397,0.2775264084339142,0.004021799191832542,0.03313222900032997,-0.02597242407500744,0.9998022317886353
203,0.009720950637324989,0,1.2260879999814733,0.07549039433338234,0.06480496113390084,0.898530572526337,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19632076896406966,0.22036583721637726,0.07132259756326675,0.26325178146362305,0.005658919457346201,0.03156690299510956,-0.025220155715942383,0.9996564984321594
204,0.009314278427429669,0,1.021737999991501,0.0771012598300381,0.0652517644021931,0.901212323573817,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19842179145771616,0.20492103695869446,0.06354422867298126,0.24443762004375458,0.007799024228006601,0.02967561036348343,-0.02383515238761902,0.9993345141410828
205,0.00892409602626546,0,1.2032170000111364,0.07878822024477777,0.065823392313694,0.9038243494504327,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20053639413599075,0.18608993291854858,0.05409221351146698,0.22283324599266052,0.010111257433891296,0.026874862611293793,-0.022022083401679993,0.9986605644226074
206,0.00855542944537233,0,0.9667449999994915,0.08048796281869044,0.0664246893751779,0.9063055259424446,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20262746550853786,0.16477850079536438,0.044715557247400284,0.19940340518951416,0.012131141498684883,0.023425454273819923,-0.02008001320064068,0.9972978234291077
207,0.008214192771139606,0,0.95098099998836,0.08214365724790124,0.0669947042707535,0.908604134129616,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20464881858348513,0.14163838326931,0.0357329361140728,0.17349733412265778,0.013722941279411316,0.019586220383644104,-0.017481960356235504,0.9946214556694031
208,0.00790506901114607,0,0.8050010000033581,0.08371036655471771,0.06750525977953728,0.9106882758055013,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20655636575630962,0.11891165375709534,0.027370570227503777,0.1485806703567505,0.015437636524438858,0.015823496505618095,-0.014818700961768627,0.989654541015625
209,0.007629580497379562,0,0.810901000022568,0.08515062098365284,0.06794411569310974,0.9125620849218009,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20831959546593476,0.09653457254171371,0.020857805386185646,0.12509368360042572,0.0168318971991539,0.012369035743176937,-0.012347472831606865,0.9810494780540466
210,0.007391123346841166,0,0.7813629999873228,0.08642727814164619,0.0683084441295667,0.9142067318266472,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20989611185500365,0.07311426103115082,0.015983784571290016,0.1018509790301323,0.017750725150108337,0.009050528518855572,-0.010084361769258976,0.9666489958763123
211,0.007189958496059546,0,0.8372099999860438,0.08752956973190353,0.06862042367341019,0.9156229385689172,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2112642940789602,0.05262847617268562,0.011526730842888355,0.08134288340806961,0.018621597439050674,0.005671931896358728,-0.008246890269219875,0.9449392557144165
212,0.007024137440493606,0,0.8124599999916882,0.08845201293474182,0.06888946851253643,0.9168246597847964,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.212418250973312,0.03422753885388374,0.007669633720070124,0.06366854906082153,0.019325044006109238,0.0030409395694732666,-0.007390439044684172,0.9148194789886475
213,0.006890635512491206,0,0.9002390000034666,0.08919468402704733,0.06911258077828143,0.9178278634507185,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21336309920033913,0.017926089465618134,0.004288624506443739,0.04809160530567169,0.019917018711566925,0.0006573608843609691,-0.0066993278451263905,0.8758422136306763
214,0.006786275146883414,0,0.7346590000167907,0.08976431924788185,0.06929169784539109,0.9186507951507485,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2141092316232188,0.003945263102650642,0.0015660549979656935,0.03494894877076149,0.020433759316802025,-0.001393585465848446,-0.006190325133502483,0.8297485709190369
215,0.006708035182973893,0,0.7572439999989911,0.09017192812532923,0.06942997053067454,0.9193096669582466,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21466987853965364,-0.007603126112371683,-0.0006910052616149187,0.024504296481609344,0.02080281265079975,-0.003104259492829442,-0.0057624089531600475,0.778968095779419
216,0.006652796140694629,0,0.8158230000105959,0.09043489739919369,0.06953152364834116,0.9198185088960116,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.215062749876612,-0.016797304153442383,-0.0028147324919700623,0.01642034202814102,0.02120601199567318,-0.004540140274912119,-0.005547869019210339,0.726396381855011
217,0.006616362487272054,0,0.7517379999910645,0.09056872373840082,0.06959976266837489,0.9202130824082779,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21531370448628326,-0.02439960464835167,-0.004757087677717209,0.010076192207634449,0.021586790680885315,-0.00575234554708004,-0.005389012396335602,0.6748540997505188
218,0.006594659551039684,0,0.8660850000126175,0.09059637057236819,0.06963837104363788,0.9205201267342956,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21545125980182742,-0.03024006076157093,-0.006389679852873087,0.00532339233905077,0.0218849778175354,-0.006752192974090576,-0.005251582711935043,0.62632817029953
219,0.006582603423421163,0,0.8633980000070096,0.0905531016235824,0.06965163194243013,0.9207663990632113,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21551412282789154,-0.03459874168038368,-0.00779276667162776,0.001805396401323378,0.022134477272629738,-0.00756466668099165,-0.005168198142200708,0.5816512107849121
220,0.006580123282110584,0,0.9709969999960322,0.09042995518996064,0.0696407013902502,0.9209656231210133,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2155001335315504,-0.0379260815680027,-0.009072206914424896,-0.0009102821350097656,0.022375205531716347,-0.008239127695560455,-0.005180893465876579,0.5401619076728821
221,0.006583592059221633,0,0.9817860000111978,0.09025288888606847,0.06960715654719797,0.9211356594205768,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21543774824806275,-0.0405610017478466,-0.010224385187029839,-0.003091350896283984,0.022601718083024025,-0.008824212476611137,-0.0052298130467534065,0.5010237693786621
222,0.006591847333215018,0,0.8407779999970444,0.0900357347161572,0.06955355370255445,0.9212761887198802,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21533736099600068,-0.04290257394313812,-0.011330428533256054,-0.005053176544606686,0.022808663547039032,-0.00937920343130827,-0.005246650893241167,0.4628406763076782
223,0.006604735707773313,0,0.7573339999851214,0.08978074986821691,0.0694818144490455,0.9213878740361034,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21520043403387942,-0.04511963203549385,-0.012386443093419075,-0.006824913434684277,0.022990917786955833,-0.009936987422406673,-0.005235877353698015,0.4253498613834381
224,0.006621918126086946,0,0.7632139999884657,0.08949043486889463,0.06939378415824239,0.9214737621858934,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21502968327099847,-0.04696238040924072,-0.013325500302016735,-0.008200756274163723,0.02316242642700672,-0.01042174082249403,-0.005233090836554766,0.38927632570266724
225,0.006643029628456787,0,0.7853520000082881,0.08916755096882255,0.06929282424812319,0.921538062245158,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21482798494394265,-0.048190005123615265,-0.01404145173728466,-0.009020648896694183,0.023364311084151268,-0.010721190832555294,-0.005136727821081877,0.3548325300216675
226,0.006667646200137112,0,0.8260559999939687,0.08881537141368998,0.06918215890788137,0.9215850538497959,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21459872307247993,-0.04897892847657204,-0.014564910903573036,-0.009452450089156628,0.023586565628647804,-0.010886413976550102,-0.00505611440166831,0.32207414507865906
227,0.006696490917971543,0,0.9829459999934897,0.08843083451790022,0.06906633178966448,0.9216122953016767,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21433669743752654,-0.050750233232975006,-0.014820571057498455,-0.010765191167593002,0.0238312017172575,-0.011004510335624218,-0.004467368125915527,0.2895854413509369
228,0.006730194098376741,0,0.7569070000101874,0.08801142429760274,0.06894782537675519,0.9216166782222376,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2140376337146206,-0.05263437703251839,-0.015037243254482746,-0.012151643633842468,0.024070754647254944,-0.011081448756158352,-0.0037157514598220587,0.25884151458740234
229,0.006768746266947046,0,0.8946700000080909,0.08755778825507624,0.06882633190973603,0.9215980344451521,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21370216030082417,-0.05444405972957611,-0.015298977494239807,-0.01349836215376854,0.024288272485136986,-0.011116605252027512,-0.002929902635514736,0.22803129255771637
230,0.0068119258702067365,0,0.9310620000064773,0.08707179112740338,0.06870135296410132,0.9215574736644867,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21333252981376452,-0.05601852014660835,-0.015574149787425995,-0.014678221195936203,0.0245062205940485,-0.011092915199697018,-0.0021571037359535694,0.19884160161018372
231,0.006859420132122197,0,0.7749500000215903,0.08655592772918802,0.06857287427506394,0.9214968975884343,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21293167335945257,-0.057358358055353165,-0.015794819220900536,-0.015666676685214043,0.024717135354876518,-0.011022322811186314,-0.0014069518074393272,0.17189043760299683
232,0.006910899684951333,0,1.3085780000210434,0.08601287953783934,0.06844111193502879,0.9214183266656277,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2125026393295502,-0.0585099533200264,-0.015953565016388893,-0.016514169052243233,0.02490914613008499,-0.010926472954452038,-0.0006565450457856059,0.14696821570396423
233,0.006966073842331777,0,0.8712679999973716,0.08544514675277283,0.06830639775778882,0.9213235279174021,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21204817243040444,-0.05950867757201195,-0.016072265803813934,-0.017251089215278625,0.02508545108139515,-0.010804964229464531,9.274482727050781e-05,0.12373711168766022
234,0.00702469633875994,0,0.8343969999771161,0.08485513641455728,0.06816932760232743,0.9212139322913031,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21157069168356052,-0.060391657054424286,-0.01612066477537155,-0.01793425716459751,0.025242256000638008,-0.0106817577034235,0.0008746234234422445,0.10228019952774048
235,0.0070865555366591455,0,1.0530610000216711,0.08424521363288001,0.068030911093453,0.9210908228778885,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21107235268765073,-0.06114620715379715,-0.016050076112151146,-0.018539493903517723,0.02538113109767437,-0.010553446598351002,0.0016624912386760116,0.08337138593196869
236,0.00715150309477437,0,0.7796699999857992,0.08361725156273667,0.06789213931884584,0.9209552416668311,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.21055480250769687,-0.06181962043046951,-0.015933163464069366,-0.019099293276667595,0.02550840750336647,-0.010404498316347599,0.0024621884804219007,0.06584371626377106
237,0.007219716628931217,0,0.9852700000010373,0.08297144762908064,0.0677545082531816,0.9208065389947009,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2100173868098852,-0.06267701089382172,-0.015707971528172493,-0.01989111304283142,0.0256436076015234,-0.010232453234493732,0.0032934576738625765,0.05091409385204315
238,0.007291291820267787,0,0.9274490000166224,0.08230813250047751,0.06761820277839858,0.920644081057234,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20946006619715005,-0.0634792372584343,-0.01556138601154089,-0.020661288872361183,0.025754433125257492,-0.01003019604831934,0.004143244121223688,0.03722786903381348
239,0.007366181904255232,0,0.8951720000140995,0.08162622591433905,0.06747956688945925,0.9204680364296626,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20888350006662185,-0.06454229354858398,-0.016009192913770676,-0.021424736827611923,0.025835547596216202,-0.009768344461917877,0.005063192453235388,0.023868246003985405
240,0.0074442880269828815,0,1.4125159999878178,0.0809252483632054,0.06733591065730261,0.9202790937715705,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2082887145731147,-0.0656358078122139,-0.016438769176602364,-0.022194458171725273,0.025902124121785164,-0.009485232643783092,0.005986425094306469,0.011273295618593693
241,0.007525571898410278,0,1.0671139999942625,0.08020580538182898,0.06718688645738952,0.9200774722951549,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2076765146275306,-0.06671332567930222,-0.016823727637529373,-0.023007236421108246,0.025943337008357048,-0.009191902354359627,0.006924637593328953,-0.00032164715230464935
242,0.007621902961805805,0,0.9182369999791717,0.07940789055803517,0.06703381864513476,0.9197962604723505,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2069688635351537,-0.08151483535766602,-0.018375249579548836,-0.03702973946928978,0.02622354030609131,-0.00978307705372572,0.009271237067878246,-0.21933500468730927
243,0.007757666849463963,0,0.8580150000057074,0.07841216896905537,0.0668683212692676,0.9192928776701174,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2060110907300827,-0.11469175666570663,-0.021435435861349106,-0.06862572580575943,0.026366395875811577,-0.01204860582947731,0.013494044542312622,-0.6279480457305908
244,0.00795639886549936,0,0.8081100000083552,0.07711103770021929,0.06667822564724177,0.918438236740958,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20466647633569526,-0.15347254276275635,-0.02266247570514679,-0.10641342401504517,0.02566751092672348,-0.013833612203598022,0.018245192244648933,-0.8918141722679138
245,0.008233317619605607,0,0.7882209999934275,0.07547009904721025,0.06646836666211951,0.9171512764239405,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.2028731765443282,-0.18777577579021454,-0.01983756385743618,-0.14664523303508759,0.02414197288453579,-0.015276551246643066,0.02093430981040001,-0.9748671650886536
246,0.00859750368827138,0,0.7581929999957993,0.07351808620358681,0.06627890968081739,0.9153996255337122,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.20062866716670763,-0.21302933990955353,-0.012386064045131207,-0.18402482569217682,0.022336099296808243,-0.01688520610332489,0.023061184212565422,-0.9943057894706726
247,0.009048388177538492,0,0.7225859999948625,0.07133763081427535,0.06616995212732045,0.9132286045991157,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19799949495394265,-0.22586709260940552,-0.00163560570217669,-0.21415555477142334,0.020947739481925964,-0.019594339653849602,0.02493075281381607,-0.9986003041267395
248,0.009586687652216586,0,0.8878959999947256,0.0689943748934602,0.06616722726575713,0.9106710444007017,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1950471403403086,-0.2333170622587204,0.010782964527606964,-0.24126078188419342,0.018604569137096405,-0.022695163264870644,0.025537945330142975,-0.9996249675750732
249,0.01021967033197454,0,2.49702299998944,0.06653591636418926,0.06630798951062034,0.9077318745180956,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.19180239917291902,-0.23901110887527466,0.02595623955130577,-0.26941990852355957,0.016358258202672005,-0.027493225410580635,0.026636861264705658,-0.9998867511749268
250,0.010961065992228082,0,1.647539000003917,0.06397873712971515,0.06662374326102662,0.9044037606364754,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18826948316678274,-0.241123229265213,0.043166760355234146,-0.2962837219238281,0.013471766375005245,-0.03099973499774933,0.027923308312892914,-0.9999616146087646
251,0.011824453013682058,0,1.2144080000098256,0.06133089525316134,0.06712375043060428,0.9006918206297444,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18446226787862682,-0.2428686022758484,0.0596281923353672,-0.3219340443611145,0.010249070823192596,-0.03442131355404854,0.02873743511736393,-0.9999859929084778
252,0.012818732818977075,0,1.365023999994719,0.05858137639918388,0.06782270381469721,0.8966873830710895,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.18041078582424463,-0.2475167065858841,0.07127894461154938,-0.3354613780975342,0.00881218072026968,-0.03741675615310669,0.03185127303004265,-0.9999907612800598
253,0.013942522907760248,0,1.1621300000115298,0.05570700998043908,0.06868493743565757,0.8925353452711393,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.17617400645361106,-0.2546217441558838,0.07488635182380676,-0.3385639190673828,0.008691135793924332,-0.039022963494062424,0.03468380868434906,-0.9999901056289673
254,0.015187063512081945,0,1.2804589999859672,0.05270182456001529,0.06964555264154543,0.8883603725028958,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1718250463586474,-0.2623220384120941,0.07434489578008652,-0.3347409963607788,0.009146261028945446,-0.040104642510414124,0.0368083119392395,-0.9999859929084778
255,0.016542776637574308,0,0.9948969999982182,0.04957302161241184,0.07064966195958906,0.884246472626677,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1674244374251133,-0.26875439286231995,0.07129967957735062,-0.3262675404548645,0.009828041307628155,-0.04057331755757332,0.03882706165313721,-0.9999769926071167
256,0.018002653993303187,0,2.3105749999956515,0.04633035586388948,0.0716584520477849,0.8802375955894464,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.16301129927110436,-0.2750565707683563,0.06712794303894043,-0.31654849648475647,0.010600504465401173,-0.04091323912143707,0.04050720855593681,-0.9999597072601318
257,0.019559479439568796,0,1.4886630000034984,0.04298577015098244,0.07263941553432432,0.8763535743513142,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.15861501157375482,-0.27951839566230774,0.062150564044713974,-0.30532509088516235,0.011038660071790218,-0.040843844413757324,0.041962310671806335,-0.9999268054962158
258,0.021207855341389015,0,1.4985120000119423,0.03955136228807185,0.07357367920800956,0.8725929364115245,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1542525139417883,-0.28227779269218445,0.05787251889705658,-0.2949174642562866,0.011089589446783066,-0.0402754470705986,0.04336768388748169,-0.9998639822006226
259,0.022946656110222022,0,1.0798309999984212,0.03603758137627312,0.07446398341172455,0.8689405936048038,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.14992613613800357,-0.284229576587677,0.05417903512716293,-0.2859288156032562,0.011203257367014885,-0.039463337510824203,0.045256711542606354,-0.9997451305389404
260,0.024772254267071827,0,1.5726009999923463,0.03247017589330914,0.07533510988415715,0.8653937041181405,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1456439674463766,-0.2841735780239105,0.052284397184848785,-0.27679458260536194,0.01193815004080534,-0.039001524448394775,0.047042366117239,-0.999519407749176
261,0.026674735443334055,0,1.0206249999953343,0.028876644630321975,0.076196607409251,0.8619508033629301,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.14142328308733415,-0.28248611092567444,0.051485393196344376,-0.2678646445274353,0.012426898814737797,-0.038592662662267685,0.04809850454330444,-0.9991028904914856
262,0.028639403250505936,0,0.7500359999994544,0.025285291324688097,0.07704997569079042,0.8586066079919842,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1372852814342537,-0.27857664227485657,0.05109604075551033,-0.2594955265522003,0.012838262133300304,-0.03833356499671936,0.048605889081954956,-0.9983611106872559
263,0.030647717316377845,0,0.7954479999909836,0.02172001242919275,0.07789180026417207,0.8553579768360722,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1332508141088511,-0.27295923233032227,0.051683299243450165,-0.2505316734313965,0.01271646935492754,-0.03796171024441719,0.048404574394226074,-0.9970510005950928
264,0.032680594102516995,0,0.9223069999961808,0.018191928533040972,0.0787138360589256,0.8522009088439271,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.12933291787485487,-0.266336053609848,0.05270871892571449,-0.24149459600448608,0.011884244158864021,-0.03709837421774864,0.04813184216618538,-0.9947763681411743
265,0.034714807064775,0,0.7584880000024441,0.014725637190097866,0.07951952925680862,0.8491369640483591,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.12555054316109476,-0.25807633996009827,0.054308973252773285,-0.23271633684635162,0.010882099159061909,-0.03671098127961159,0.04721681773662567,-0.9908854365348816
266,0.036728054858804926,0,1.0983299999907103,0.0113444284711773,0.0803158129643353,0.8461635754954124,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.1219184300745058,-0.24903298914432526,0.05602936074137688,-0.22477972507476807,0.00964131485670805,-0.03660003840923309,0.046426549553871155,-0.9843515753746033
267,0.03870159441372242,0,1.0992220000218822,0.008070369593374975,0.08111610706123717,0.8432744661934054,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11844561769582147,-0.23940899968147278,0.05852045118808746,-0.21817795932292938,0.008355795405805111,-0.03729044273495674,0.04632839933037758,-0.9734615683555603
268,0.040624221900985504,0,1.0731220000081976,0.004911176833571006,0.08193497802977338,0.8404598688440141,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11512797354538909,-0.22999060153961182,0.06149276718497276,-0.21230930089950562,0.007105819880962372,-0.037958040833473206,0.046730946749448776,-0.9557247161865234
269,0.042489368444896904,0,1.1900209999851086,0.0018624645596676311,0.08278421859567232,0.8377122993625078,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11195333977635603,-0.22037243843078613,0.0661379024386406,-0.20621517300605774,0.005658615380525589,-0.03819940611720085,0.0476665273308754,-0.9270884990692139
270,0.042937581854642796,0,0.9760809999761477,0.0010637187896849493,0.08300329507129564,0.8374224291403429,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11116273532851928,-0.2107936441898346,0.07484099268913269,-0.19834013283252716,0.0038465752732008696,-0.03868953883647919,0.0478898249566555,-0.8820142149925232
271,0.04313611273201537,0,0.9107209999967836,0.0006929524863294786,0.08315001746833593,0.8377243861511658,-0.08806972244602317,0.14901070326042645,0.8299789458594815,0.11079907147383061,-0.19915570318698883,0.07838119566440582,-0.1937841922044754,0.0037383802700787783,-0.03760794550180435,0.045933354645967484,-0.8774037957191467
